"ejercicio_presupuestario","Trimestre","finalidad_id","finalidad_desc","funcion_id","funcion_desc","jurisdiccion_id","jurisdiccion_desc","subjurisdiccion_id","subjurisdiccion_desc","servicio_id","servicio_desc","programa_id","programa_desc","subprograma_id","subprograma_desc",tipo_medicion,"medicion_fisica_id","medicion_fisica_desc","unidad_medida_id","unidad_medida_desc","totalizador_avance_fisico","programacion_inicial","programacion_inicial_ajustada","ejecutado_vigente_trim4","ejecutado_acumulado_trim4","causa_desvio","causa_desvio_detalle","ultima_actualizacion_fecha"
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",9,"Área Cámara Bahía Blanca","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",7.819,5.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",9,"Área Cámara Bahía Blanca","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",963,500,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",10,"Área Cámara Mendoza","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",2.962.800,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",10,"Área Cámara Mendoza","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",40,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",10,"Área Cámara Mendoza","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",19.454,30.600,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",10,"Área Cámara Mendoza","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",2.138,5.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",11,"Área Cámara Rosario","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",1.525.550,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",11,"Área Cámara Rosario","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",,,0,75,"Otras Causas","Obra con inicio posterior a la Programación Inicial 2019. En ejecución.",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",11,"Área Cámara Rosario","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",,,0,100,"Otras Causas","Obra con inicio posterior a la Programación Inicial 2019. Finalizada.",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",11,"Área Cámara Rosario","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",60,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",11,"Área Cámara Rosario","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",47.175,40.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",11,"Área Cámara Rosario","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",2.554,10.100,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",12,"Área Cámara General Roca","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",17.910,44.700,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",12,"Área Cámara General Roca","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",1.147,2.300,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",13,"Área Cámara Paraná","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",51.942.725,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",13,"Área Cámara Paraná","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",40,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",13,"Área Cámara Paraná","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",9.062,10.100,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",13,"Área Cámara Paraná","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",1.911,3.500,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",14,"Área Cámara Posadas","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",9.981,4.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",14,"Área Cámara Posadas","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",769,1.100,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",15,"Área Cámara Resistencia","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",40.194.363,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",15,"Área Cámara Resistencia","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",30,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",15,"Área Cámara Resistencia","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",14.269,15.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",15,"Área Cámara Resistencia","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",1.266,800,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",16,"Área Cámara de Córdoba","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",4.114.533,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",16,"Área Cámara de Córdoba","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",70,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",16,"Área Cámara de Córdoba","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",25.120,30.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",16,"Área Cámara de Córdoba","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",3.172,3.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",17,"Área Cámara San Martín","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",40.341.629,65.081.216,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",17,"Área Cámara San Martín","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",50,78,0,42,"Otras Causas","RES. AG N°2158/19 AUTORIZA AMPLIACION DE PLAZO DE OBRA A NOVIEMBRE 15 DE 2019 LO QUE MODIFICA EL PLAN DE TRABAJO/CURVA DE INVERSION PREVISTOS",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",17,"Área Cámara San Martín","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",39.397,40.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",17,"Área Cámara San Martín","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",2.670,2.200,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",18,"Área Cámara Tucumán","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",13.273,9.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",18,"Área Cámara Tucumán","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",1.474,3.900,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",19,"Área Cámara Salta","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",7.690.593,13.727.590,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",19,"Área Cámara Salta","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",100,84,0,61,"Otras Causas","Pendiente sumar avance físico mes de Junio, aún no certificó. Ejecución de obra por debajo de curva proyectada",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",19,"Área Cámara Salta","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",8.066,7.500,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",19,"Área Cámara Salta","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",1.875,5.300,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",20,"Área Cámara Comodoro Rivadavia","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",12.906.302,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",20,"Área Cámara Comodoro Rivadavia","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",70,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",20,"Área Cámara Comodoro Rivadavia","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",10.469,11.400,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",20,"Área Cámara Comodoro Rivadavia","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",1.885,1.300,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",21,"Área Cámara de Corrientes","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",7.728,8.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",21,"Área Cámara de Corrientes","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",1.033,1.100,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",22,"Fuero Penal Económico","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",6.943.800,4.923.071,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",22,"Fuero Penal Económico","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",90,49,0,8,"Otras Causas","""*INICIO DE OBRA: MAYO 2019 *AVANCE ACUM A JUNIO- 2DO TRIMESTRE: 4,41% **EN AVANCE EJECUTADO 3ER TRIMESTRE FALTA MEDIR AVANCE FISICO DE AGOSTO Y SEPTIEMBRE QUE AUN NO HAN CERTIFICADO""",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",22,"Fuero Penal Económico","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",30,92,0,27,"Otras Causas","Certificado n°7 de Junio (En estudio) Se encuentra contemplado Ejecución de obra por debajo de curva proyectada - Se modificó curva contractual en el mes de Julio",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",22,"Fuero Penal Económico","Meta",1135,"Resolución de Causas en 1ra.Instancia",654,"Causa Resuelta","Suma",2.344,2.100,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",24,"Justicia Federal",22,"Fuero Penal Económico","Meta",1136,"Resolución de Causas en 2da.Instancia",654,"Causa Resuelta","Suma",1.253,1.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",26,"Atención de Pasividades",0,"Atención de Pasividades","Meta",71,"Atención de Jubilaciones",5,"Jubilado","Suma",20,20,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",5,"Poder Judicial de la Nación",0,"Poder Judicial de la Nación",320,"Consejo de la Magistratura",26,"Atención de Pasividades",0,"Atención de Pasividades","Meta",72,"Atención de Pensiones",53,"Pensionado","Suma",55,55,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",10,"Ministerio Público",0,"Ministerio Público",360,"Procuración General de la Nación",16,"Ejercicio de la Acción Pública y Defensa de la Legalidad",0,"Ejercicio de la Acción Pública y Defensa de la Legalidad","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",600.000,1.100.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,1,"ADMINISTRACION GUBERNAMENTAL",2,"Judicial",10,"Ministerio Público",0,"Ministerio Público",360,"Procuración General de la Nación",16,"Ejercicio de la Acción Pública y Defensa de la Legalidad",0,"Ejercicio de la Acción Pública y Defensa de la Legalidad","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",,100,0,0,"Aumento de Costos - de Precios","FRACASADA POR RESULTAR ECONOMICAMENTE INCONVENIENTES LAS OFERTAS.-",28 ene 20
